trial_id,timestamp,run_label,seed,arm,trial_number,learning_rate,init_method,steps_to_threshold
3597,2026-09-01 14:06:53,gate3b_restricted_search,326,reference,26,0.05216046206469252,xavier,115.0
3598,2026-09-01 14:06:53,gate3b_restricted_search,326,reference,27,0.014073534254354876,xavier,89.0
3599,2026-09-01 14:06:53,gate3b_restricted_search,326,reference,28,0.029884139767470782,he,109.0
3600,2026-09-01 14:06:53,gate3b_restricted_search,326,reference,29,0.00605130280626793,xavier,176.0
3601,2026-09-01 14:06:53,gate3b_restricted_search,326,reference,30,0.0030362340943985407,xavier,193.0
3602,2026-09-01 14:06:54,gate3b_restricted_search,326,reference,31,0.019204792096438612,xavier,73.0
3603,2026-09-01 14:06:54,gate3b_restricted_search,326,reference,32,0.016683546906325564,xavier,73.0
3604,2026-09-01 14:06:54,gate3b_restricted_search,326,reference,33,0.06373313865499977,xavier,63.0
3605,2026-09-01 14:06:54,gate3b_restricted_search,326,reference,34,0.06913094797553328,xavier,97.0
3606,2026-09-01 14:06:54,gate3b_restricted_search,326,reference,35,0.0697286288318731,xavier,97.0
3607,2026-09-01 14:06:54,gate3b_restricted_search,326,reference,36,0.09867192221762151,orthogonal,124.0
3608,2026-09-01 14:06:54,gate3b_restricted_search,326,reference,37,0.03359259716147213,xavier,89.0
3609,2026-09-01 14:06:54,gate3b_restricted_search,326,reference,38,0.014858013536518376,he,89.0
3610,2026-09-01 14:06:54,gate3b_restricted_search,326,reference,39,0.05657295877027836,orthogonal,100.0
3611,2026-09-01 14:06:54,gate3b_restricted_search,326,cold,0,0.0017826497151386949,xavier,330.0
3612,2026-09-01 14:06:55,gate3b_restricted_search,326,cold,1,0.0002755926764027377,orthogonal,1600.0
3613,2026-09-01 14:06:55,gate3b_restricted_search,326,cold,2,0.0015498955191377143,orthogonal,381.0
3614,2026-09-01 14:06:56,gate3b_restricted_search,326,cold,3,0.00041054120168588934,xavier,623.0
3615,2026-09-01 14:06:56,gate3b_restricted_search,326,cold,4,0.001786135519762597,xavier,330.0
3616,2026-09-01 14:06:56,gate3b_restricted_search,326,cold,5,0.025248390936171015,xavier,77.0
3617,2026-09-01 14:06:56,gate3b_restricted_search,326,cold,6,0.04257625486011382,xavier,112.0
3618,2026-09-01 14:06:56,gate3b_restricted_search,326,cold,7,0.0003232148147351276,xavier,623.0
3619,2026-09-01 14:06:57,gate3b_restricted_search,326,cold,8,0.07475987911298648,he,99.0
3620,2026-09-01 14:06:57,gate3b_restricted_search,326,cold,9,0.011468398705751582,xavier,89.0
3621,2026-09-01 14:06:57,gate3b_restricted_search,326,cold,10,0.014576193863035302,he,89.0
3622,2026-09-01 14:06:57,gate3b_restricted_search,326,cold,11,0.012710606512951533,he,89.0
3623,2026-09-01 14:06:57,gate3b_restricted_search,326,cold,12,0.01307460150352353,he,89.0
3624,2026-09-01 14:06:57,gate3b_restricted_search,326,cold,13,0.02617075331193701,he,73.0
3625,2026-09-01 14:06:57,gate3b_restricted_search,326,cold,14,0.03174735475362496,he,91.0
3626,2026-09-01 14:06:57,gate3b_restricted_search,326,informed_restricted,0,0.0017826497151386949,orthogonal,381.0
3627,2026-09-01 14:06:57,gate3b_restricted_search,326,informed_restricted,1,0.01448683388723935,orthogonal,89.0
3628,2026-09-01 14:06:58,gate3b_restricted_search,326,informed_restricted,2,0.00010007903854383786,orthogonal,1600.0
3629,2026-09-01 14:06:58,gate3b_restricted_search,326,informed_restricted,3,0.0008072307884499761,orthogonal,395.0
3630,2026-09-01 14:06:59,gate3b_restricted_search,326,informed_restricted,4,0.0002755926764027377,orthogonal,1600.0
3631,2026-09-01 14:06:59,gate3b_restricted_search,326,informed_restricted,5,0.00018924123965722266,orthogonal,1600.0
3632,2026-09-01 14:07:00,gate3b_restricted_search,326,informed_restricted,6,0.0003620600725744741,orthogonal,678.0
3633,2026-09-01 14:07:00,gate3b_restricted_search,326,informed_restricted,7,0.001088133500363589,orthogonal,395.0
3634,2026-09-01 14:07:00,gate3b_restricted_search,326,informed_restricted,8,0.0015498955191377143,orthogonal,381.0
3635,2026-09-01 14:07:00,gate3b_restricted_search,326,informed_restricted,9,0.00413475900783472,orthogonal,135.0
3636,2026-09-01 14:07:00,gate3b_restricted_search,326,informed_restricted,10,0.09290791998691832,orthogonal,87.0
3637,2026-09-01 14:07:01,gate3b_restricted_search,326,informed_restricted,11,0.07785058870653301,orthogonal,112.0
3638,2026-09-01 14:07:01,gate3b_restricted_search,326,informed_restricted,12,0.0797234062203645,orthogonal,87.0
3639,2026-09-01 14:07:01,gate3b_restricted_search,326,informed_restricted,13,0.017223705768801514,orthogonal,93.0
3640,2026-09-01 14:07:01,gate3b_restricted_search,326,informed_restricted,14,0.02354874493860281,orthogonal,77.0
3641,2026-09-01 14:07:01,gate3b_restricted_search,326,universal_restricted,0,0.0017826497151386949,xavier,330.0
3642,2026-09-01 14:07:01,gate3b_restricted_search,326,universal_restricted,1,0.01448683388723935,xavier,89.0
3643,2026-09-01 14:07:02,gate3b_restricted_search,326,universal_restricted,2,0.00010007903854383786,xavier,1600.0
3644,2026-09-01 14:07:02,gate3b_restricted_search,326,universal_restricted,3,0.0008072307884499761,xavier,395.0
3645,2026-09-01 14:07:02,gate3b_restricted_search,326,universal_restricted,4,0.0002755926764027377,xavier,1600.0
3646,2026-09-01 14:07:03,gate3b_restricted_search,326,universal_restricted,5,0.00018924123965722266,xavier,1600.0
3647,2026-09-01 14:07:03,gate3b_restricted_search,326,universal_restricted,6,0.0003620600725744741,xavier,623.0
3648,2026-09-01 14:07:04,gate3b_restricted_search,326,universal_restricted,7,0.001088133500363589,xavier,381.0
3649,2026-09-01 14:07:04,gate3b_restricted_search,326,universal_restricted,8,0.0015498955191377143,xavier,330.0
3650,2026-09-01 14:07:04,gate3b_restricted_search,326,universal_restricted,9,0.00413475900783472,xavier,89.0
3651,2026-09-01 14:07:04,gate3b_restricted_search,326,universal_restricted,10,0.09290791998691832,xavier,95.0
3652,2026-09-01 14:07:04,gate3b_restricted_search,326,universal_restricted,11,0.011930383561222451,xavier,89.0
3653,2026-09-01 14:07:04,gate3b_restricted_search,326,universal_restricted,12,0.015093357760941058,xavier,89.0
3654,2026-09-01 14:07:04,gate3b_restricted_search,326,universal_restricted,13,0.006820076408998035,xavier,185.0
3655,2026-09-01 14:07:04,gate3b_restricted_search,326,universal_restricted,14,0.042082511315711495,xavier,85.0
3656,2026-09-01 14:07:05,gate3b_restricted_search,329,reference,0,0.004430375245218269,xavier,270.0
3657,2026-09-01 14:07:05,gate3b_restricted_search,329,reference,1,0.0018662266976517971,orthogonal,353.0
3658,2026-09-01 14:07:05,gate3b_restricted_search,329,reference,2,0.07780155576901421,he,384.0
3659,2026-09-01 14:07:05,gate3b_restricted_search,329,reference,3,0.005059803874660437,xavier,270.0
3660,2026-09-01 14:07:06,gate3b_restricted_search,329,reference,4,0.00011498870747119459,orthogonal,1600.0
3661,2026-09-01 14:07:06,gate3b_restricted_search,329,reference,5,0.08626905220714905,xavier,163.0
3662,2026-09-01 14:07:07,gate3b_restricted_search,329,reference,6,0.00022637229697395497,orthogonal,1600.0
3663,2026-09-01 14:07:07,gate3b_restricted_search,329,reference,7,0.0036774346621052147,orthogonal,277.0
3664,2026-09-01 14:07:07,gate3b_restricted_search,329,reference,8,0.0023358825194833557,orthogonal,353.0
3665,2026-09-01 14:07:07,gate3b_restricted_search,329,reference,9,0.006859416411328701,he,245.0
3666,2026-09-01 14:07:07,gate3b_restricted_search,329,reference,10,0.07162629642639848,xavier,381.0
3667,2026-09-01 14:07:08,gate3b_restricted_search,329,reference,11,0.017485554771265593,he,204.0
3668,2026-09-01 14:07:08,gate3b_restricted_search,329,reference,12,0.02365310875574803,he,138.0
3669,2026-09-01 14:07:08,gate3b_restricted_search,329,reference,13,0.027720917455101975,he,153.0
3670,2026-09-01 14:07:08,gate3b_restricted_search,329,reference,14,0.02470696189168419,xavier,163.0
3671,2026-09-01 14:07:08,gate3b_restricted_search,329,reference,15,0.0839033390712048,he,723.0
3672,2026-09-01 14:07:09,gate3b_restricted_search,329,reference,16,0.014058714181318968,xavier,162.0
3673,2026-09-01 14:07:09,gate3b_restricted_search,329,reference,17,0.04079563299530146,he,136.0
3674,2026-09-01 14:07:09,gate3b_restricted_search,329,reference,18,0.0005946225617605244,he,1600.0
3675,2026-09-01 14:07:09,gate3b_restricted_search,329,reference,19,0.0377064817545237,he,265.0
3676,2026-09-01 14:07:10,gate3b_restricted_search,329,reference,20,0.01396653844252686,he,162.0
3677,2026-09-01 14:07:10,gate3b_restricted_search,329,reference,21,0.04175996188279236,xavier,153.0
3678,2026-09-01 14:07:10,gate3b_restricted_search,329,reference,22,0.052696931817693346,he,271.0
3679,2026-09-01 14:07:10,gate3b_restricted_search,329,reference,23,0.009269082550230883,he,199.0
3680,2026-09-01 14:07:10,gate3b_restricted_search,329,reference,24,0.026047866632467238,xavier,163.0
3681,2026-09-01 14:07:10,gate3b_restricted_search,329,reference,25,0.04739479484695634,he,222.0
3682,2026-09-01 14:07:10,gate3b_restricted_search,329,reference,26,0.0854861132872439,xavier,202.0
3683,2026-09-01 14:07:11,gate3b_restricted_search,329,reference,27,0.01057985850271161,he,200.0
3684,2026-09-01 14:07:11,gate3b_restricted_search,329,reference,28,0.03181504217064488,he,246.0
3685,2026-09-01 14:07:11,gate3b_restricted_search,329,reference,29,0.021158962286319985,xavier,145.0
3686,2026-09-01 14:07:11,gate3b_restricted_search,329,reference,30,0.01978373334364086,xavier,145.0
3687,2026-09-01 14:07:11,gate3b_restricted_search,329,reference,31,0.019204792096438612,xavier,145.0
3688,2026-09-01 14:07:11,gate3b_restricted_search,329,reference,32,0.008317357082255911,xavier,229.0
3689,2026-09-01 14:07:11,gate3b_restricted_search,329,reference,33,0.01843550931650904,xavier,108.0
3690,2026-09-01 14:07:12,gate3b_restricted_search,329,reference,34,0.005082090995591712,xavier,270.0
3691,2026-09-01 14:07:12,gate3b_restricted_search,329,reference,35,0.012631316193468425,xavier,203.0
3692,2026-09-01 14:07:12,gate3b_restricted_search,329,reference,36,0.05417408121762388,orthogonal,213.0
3693,2026-09-01 14:07:12,gate3b_restricted_search,329,reference,37,0.002945782007187657,xavier,314.0
3694,2026-09-01 14:07:12,gate3b_restricted_search,329,reference,38,0.006192319111172512,he,282.0
3695,2026-09-01 14:07:13,gate3b_restricted_search,329,reference,39,0.0005329200247232395,orthogonal,1600.0
3696,2026-09-01 14:07:13,gate3b_restricted_search,329,cold,0,0.0017826497151386949,xavier,314.0
3697,2026-09-01 14:07:14,gate3b_restricted_search,329,cold,1,0.0002755926764027377,orthogonal,1600.0
3698,2026-09-01 14:07:14,gate3b_restricted_search,329,cold,2,0.0015498955191377143,orthogonal,353.0
3699,2026-09-01 14:07:14,gate3b_restricted_search,329,cold,3,0.00041054120168588934,xavier,1600.0
3700,2026-09-01 14:07:15,gate3b_restricted_search,329,cold,4,0.001786135519762597,xavier,314.0
3701,2026-09-01 14:07:15,gate3b_restricted_search,329,cold,5,0.025248390936171015,xavier,138.0
3702,2026-09-01 14:07:15,gate3b_restricted_search,329,cold,6,0.04257625486011382,xavier,119.0
3703,2026-09-01 14:07:15,gate3b_restricted_search,329,cold,7,0.0003232148147351276,xavier,1600.0
3704,2026-09-01 14:07:16,gate3b_restricted_search,329,cold,8,0.07475987911298648,he,353.0
3705,2026-09-01 14:07:16,gate3b_restricted_search,329,cold,9,0.011468398705751582,xavier,192.0
3706,2026-09-01 14:07:17,gate3b_restricted_search,329,cold,10,0.09344501034181055,he,1600.0
3707,2026-09-01 14:07:17,gate3b_restricted_search,329,cold,11,0.021361236429000122,xavier,145.0
3708,2026-09-01 14:07:17,gate3b_restricted_search,329,cold,12,0.018729908809075033,xavier,181.0
3709,2026-09-01 14:07:17,gate3b_restricted_search,329,cold,13,0.00728316494133813,xavier,202.0
3710,2026-09-01 14:07:17,gate3b_restricted_search,329,cold,14,0.039131135779775145,orthogonal,202.0
3711,2026-09-01 14:07:17,gate3b_restricted_search,329,informed_restricted,0,0.0017826497151386949,orthogonal,353.0
3712,2026-09-01 14:07:18,gate3b_restricted_search,329,informed_restricted,1,0.01448683388723935,orthogonal,112.0
3713,2026-09-01 14:07:18,gate3b_restricted_search,329,informed_restricted,2,0.00010007903854383786,orthogonal,1600.0
3714,2026-09-01 14:07:18,gate3b_restricted_search,329,informed_restricted,3,0.0008072307884499761,orthogonal,583.0
3715,2026-09-01 14:07:19,gate3b_restricted_search,329,informed_restricted,4,0.0002755926764027377,orthogonal,1600.0
3716,2026-09-01 14:07:20,gate3b_restricted_search,329,informed_restricted,5,0.00018924123965722266,orthogonal,1600.0
3717,2026-09-01 14:07:20,gate3b_restricted_search,329,informed_restricted,6,0.0003620600725744741,orthogonal,1600.0
3718,2026-09-01 14:07:20,gate3b_restricted_search,329,informed_restricted,7,0.001088133500363589,orthogonal,501.0
3719,2026-09-01 14:07:21,gate3b_restricted_search,329,informed_restricted,8,0.0015498955191377143,orthogonal,353.0
3720,2026-09-01 14:07:21,gate3b_restricted_search,329,informed_restricted,9,0.00413475900783472,orthogonal,231.0
3721,2026-09-01 14:07:21,gate3b_restricted_search,329,informed_restricted,10,0.09290791998691832,orthogonal,239.0
3722,2026-09-01 14:07:21,gate3b_restricted_search,329,informed_restricted,11,0.07785058870653301,orthogonal,153.0
3723,2026-09-01 14:07:21,gate3b_restricted_search,329,informed_restricted,12,0.0464700795252923,orthogonal,166.0
3724,2026-09-01 14:07:21,gate3b_restricted_search,329,informed_restricted,13,0.016334733956465577,orthogonal,117.0
3725,2026-09-01 14:07:22,gate3b_restricted_search,329,informed_restricted,14,0.01553710788150454,orthogonal,112.0
3726,2026-09-01 14:07:22,gate3b_restricted_search,329,universal_restricted,0,0.0017826497151386949,xavier,314.0
3727,2026-09-01 14:07:22,gate3b_restricted_search,329,universal_restricted,1,0.01448683388723935,xavier,163.0
3728,2026-09-01 14:07:22,gate3b_restricted_search,329,universal_restricted,2,0.00010007903854383786,xavier,1600.0
3729,2026-09-01 14:07:23,gate3b_restricted_search,329,universal_restricted,3,0.0008072307884499761,xavier,760.0
3730,2026-09-01 14:07:24,gate3b_restricted_search,329,universal_restricted,4,0.0002755926764027377,xavier,1600.0
3731,2026-09-01 14:07:24,gate3b_restricted_search,329,universal_restricted,5,0.00018924123965722266,xavier,1600.0
3732,2026-09-01 14:07:25,gate3b_restricted_search,329,universal_restricted,6,0.0003620600725744741,xavier,1600.0
3733,2026-09-01 14:07:25,gate3b_restricted_search,329,universal_restricted,7,0.001088133500363589,xavier,678.0
3734,2026-09-01 14:07:25,gate3b_restricted_search,329,universal_restricted,8,0.0015498955191377143,xavier,628.0
3735,2026-09-01 14:07:26,gate3b_restricted_search,329,universal_restricted,9,0.00413475900783472,xavier,314.0
3736,2026-09-01 14:07:26,gate3b_restricted_search,329,universal_restricted,10,0.09290791998691832,xavier,209.0
3737,2026-09-01 14:07:26,gate3b_restricted_search,329,universal_restricted,11,0.07785058870653301,xavier,316.0
3738,2026-09-01 14:07:26,gate3b_restricted_search,329,universal_restricted,12,0.0797234062203645,xavier,339.0
3739,2026-09-01 14:07:26,gate3b_restricted_search,329,universal_restricted,13,0.017223705768801514,xavier,160.0
3740,2026-09-01 14:07:27,gate3b_restricted_search,329,universal_restricted,14,0.01553710788150454,xavier,162.0
3741,2026-09-01 14:07:27,gate3b_restricted_search,341,reference,0,0.004430375245218269,xavier,207.0
3742,2026-09-01 14:07:27,gate3b_restricted_search,341,reference,1,0.0018662266976517971,orthogonal,278.0
3743,2026-09-01 14:07:27,gate3b_restricted_search,341,reference,2,0.07780155576901421,he,159.0
3744,2026-09-01 14:07:27,gate3b_restricted_search,341,reference,3,0.005059803874660437,xavier,186.0
3745,2026-09-01 14:07:28,gate3b_restricted_search,341,reference,4,0.00011498870747119459,orthogonal,1600.0
3746,2026-09-01 14:07:28,gate3b_restricted_search,341,reference,5,0.08626905220714905,xavier,243.0
3747,2026-09-01 14:07:29,gate3b_restricted_search,341,reference,6,0.00022637229697395497,orthogonal,1600.0
3748,2026-09-01 14:07:29,gate3b_restricted_search,341,reference,7,0.0036774346621052147,orthogonal,163.0
3749,2026-09-01 14:07:29,gate3b_restricted_search,341,reference,8,0.0023358825194833557,orthogonal,250.0
3750,2026-09-01 14:07:29,gate3b_restricted_search,341,reference,9,0.006859416411328701,he,161.0
3751,2026-09-01 14:07:29,gate3b_restricted_search,341,reference,10,0.07156452541054531,he,177.0
3752,2026-09-01 14:07:29,gate3b_restricted_search,341,reference,11,0.017932400313079747,he,121.0
3753,2026-09-01 14:07:29,gate3b_restricted_search,341,reference,12,0.022583602250469202,he,121.0
3754,2026-09-01 14:07:29,gate3b_restricted_search,341,reference,13,0.020527514539894275,he,139.0
3755,2026-09-01 14:07:30,gate3b_restricted_search,341,reference,14,0.021178889448851296,he,139.0
3756,2026-09-01 14:07:30,gate3b_restricted_search,341,reference,15,0.01984596917393863,he,121.0
3757,2026-09-01 14:07:30,gate3b_restricted_search,341,reference,16,0.0010055658350726655,he,772.0
3758,2026-09-01 14:07:30,gate3b_restricted_search,341,reference,17,0.01156983410470563,he,161.0
3759,2026-09-01 14:07:30,gate3b_restricted_search,341,reference,18,0.04026699319349866,he,140.0
3760,2026-09-01 14:07:31,gate3b_restricted_search,341,reference,19,0.010878539179170955,he,156.0
3761,2026-09-01 14:07:31,gate3b_restricted_search,341,reference,20,0.0007770785342993526,xavier,1600.0
3762,2026-09-01 14:07:31,gate3b_restricted_search,341,reference,21,0.02795730527884446,he,123.0
3763,2026-09-01 14:07:31,gate3b_restricted_search,341,reference,22,0.012132781110644168,he,161.0
3764,2026-09-01 14:07:31,gate3b_restricted_search,341,reference,23,0.04161408985796913,he,140.0
3765,2026-09-01 14:07:32,gate3b_restricted_search,341,reference,24,0.01620547383229177,he,126.0
3766,2026-09-01 14:07:32,gate3b_restricted_search,341,reference,25,0.0400515948900194,he,121.0
3767,2026-09-01 14:07:32,gate3b_restricted_search,341,reference,26,0.009579738405050038,he,161.0
3768,2026-09-01 14:07:32,gate3b_restricted_search,341,reference,27,0.03176285792437678,he,125.0
3769,2026-09-01 14:07:32,gate3b_restricted_search,341,reference,28,0.006320817074682291,xavier,145.0
3770,2026-09-01 14:07:32,gate3b_restricted_search,341,reference,29,0.056762357843338544,he,187.0
3771,2026-09-01 14:07:32,gate3b_restricted_search,341,reference,30,0.0033393915116348804,xavier,231.0
3772,2026-09-01 14:07:32,gate3b_restricted_search,341,reference,31,0.022603836156169427,he,121.0
3773,2026-09-01 14:07:33,gate3b_restricted_search,341,reference,32,0.04470554910874985,he,126.0
3774,2026-09-01 14:07:33,gate3b_restricted_search,341,reference,33,0.016291187096544864,he,121.0
3775,2026-09-01 14:07:33,gate3b_restricted_search,341,reference,34,0.09712603324194485,he,135.0
3776,2026-09-01 14:07:33,gate3b_restricted_search,341,reference,35,0.03173269775128822,he,125.0
3777,2026-09-01 14:07:33,gate3b_restricted_search,341,reference,36,0.05656443597143929,orthogonal,81.0
3778,2026-09-01 14:07:33,gate3b_restricted_search,341,reference,37,0.06121259896815759,orthogonal,232.0
3779,2026-09-01 14:07:33,gate3b_restricted_search,341,reference,38,0.007281001312376813,orthogonal,160.0
3780,2026-09-01 14:07:33,gate3b_restricted_search,341,reference,39,0.01335069512045354,orthogonal,113.0
3781,2026-09-01 14:07:34,gate3b_restricted_search,341,cold,0,0.0017826497151386949,xavier,293.0
3782,2026-09-01 14:07:34,gate3b_restricted_search,341,cold,1,0.0002755926764027377,orthogonal,1600.0
3783,2026-09-01 14:07:34,gate3b_restricted_search,341,cold,2,0.0015498955191377143,orthogonal,368.0
3784,2026-09-01 14:07:35,gate3b_restricted_search,341,cold,3,0.00041054120168588934,xavier,1600.0
3785,2026-09-01 14:07:35,gate3b_restricted_search,341,cold,4,0.001786135519762597,xavier,293.0
3786,2026-09-01 14:07:35,gate3b_restricted_search,341,cold,5,0.025248390936171015,xavier,113.0
3787,2026-09-01 14:07:35,gate3b_restricted_search,341,cold,6,0.04257625486011382,xavier,121.0
3788,2026-09-01 14:07:36,gate3b_restricted_search,341,cold,7,0.0003232148147351276,xavier,1600.0
3789,2026-09-01 14:07:36,gate3b_restricted_search,341,cold,8,0.07475987911298648,he,177.0
3790,2026-09-01 14:07:36,gate3b_restricted_search,341,cold,9,0.011468398705751582,xavier,121.0
3791,2026-09-01 14:07:36,gate3b_restricted_search,341,cold,10,0.014576193863035302,he,119.0
3792,2026-09-01 14:07:36,gate3b_restricted_search,341,cold,11,0.012710606512951533,he,161.0
3793,2026-09-01 14:07:36,gate3b_restricted_search,341,cold,12,0.01307460150352353,he,161.0
3794,2026-09-01 14:07:37,gate3b_restricted_search,341,cold,13,0.02617075331193701,he,121.0
3795,2026-09-01 14:07:37,gate3b_restricted_search,341,cold,14,0.007277381843354179,he,161.0
3796,2026-09-01 14:07:37,gate3b_restricted_search,341,informed_restricted,0,0.0017826497151386949,he,474.0
3797,2026-09-01 14:07:37,gate3b_restricted_search,341,informed_restricted,1,0.01448683388723935,he,145.0
3798,2026-09-01 14:07:38,gate3b_restricted_search,341,informed_restricted,2,0.00010007903854383786,he,1600.0
3799,2026-09-01 14:07:38,gate3b_restricted_search,341,informed_restricted,3,0.0008072307884499761,he,1600.0
3800,2026-09-01 14:07:39,gate3b_restricted_search,341,informed_restricted,4,0.0002755926764027377,he,1600.0
3801,2026-09-01 14:07:39,gate3b_restricted_search,341,informed_restricted,5,0.00018924123965722266,he,1600.0
3802,2026-09-01 14:07:40,gate3b_restricted_search,341,informed_restricted,6,0.0003620600725744741,he,1600.0
3803,2026-09-01 14:07:40,gate3b_restricted_search,341,informed_restricted,7,0.001088133500363589,he,649.0
3804,2026-09-01 14:07:41,gate3b_restricted_search,341,informed_restricted,8,0.0015498955191377143,he,474.0
3805,2026-09-01 14:07:41,gate3b_restricted_search,341,informed_restricted,9,0.00413475900783472,he,161.0
3806,2026-09-01 14:07:41,gate3b_restricted_search,341,informed_restricted,10,0.09290791998691832,he,140.0
3807,2026-09-01 14:07:41,gate3b_restricted_search,341,informed_restricted,11,0.07785058870653301,he,186.0
3808,2026-09-01 14:07:41,gate3b_restricted_search,341,informed_restricted,12,0.0797234062203645,he,194.0
3809,2026-09-01 14:07:41,gate3b_restricted_search,341,informed_restricted,13,0.017223705768801514,he,121.0
3810,2026-09-01 14:07:41,gate3b_restricted_search,341,informed_restricted,14,0.02354874493860281,he,121.0
3811,2026-09-01 14:07:42,gate3b_restricted_search,341,universal_restricted,0,0.0017826497151386949,xavier,293.0
3812,2026-09-01 14:07:42,gate3b_restricted_search,341,universal_restricted,1,0.01448683388723935,xavier,121.0
3813,2026-09-01 14:07:42,gate3b_restricted_search,341,universal_restricted,2,0.00010007903854383786,xavier,1600.0
3814,2026-09-01 14:07:43,gate3b_restricted_search,341,universal_restricted,3,0.0008072307884499761,xavier,649.0
3815,2026-09-01 14:07:43,gate3b_restricted_search,341,universal_restricted,4,0.0002755926764027377,xavier,1600.0
3816,2026-09-01 14:07:44,gate3b_restricted_search,341,universal_restricted,5,0.00018924123965722266,xavier,1600.0
3817,2026-09-01 14:07:44,gate3b_restricted_search,341,universal_restricted,6,0.0003620600725744741,xavier,1600.0
3818,2026-09-01 14:07:45,gate3b_restricted_search,341,universal_restricted,7,0.001088133500363589,xavier,474.0
3819,2026-09-01 14:07:45,gate3b_restricted_search,341,universal_restricted,8,0.0015498955191377143,xavier,293.0
3820,2026-09-01 14:07:45,gate3b_restricted_search,341,universal_restricted,9,0.00413475900783472,xavier,207.0
3821,2026-09-01 14:07:45,gate3b_restricted_search,341,universal_restricted,10,0.09290791998691832,xavier,218.0
3822,2026-09-01 14:07:45,gate3b_restricted_search,341,universal_restricted,11,0.011930383561222451,xavier,121.0
3823,2026-09-01 14:07:45,gate3b_restricted_search,341,universal_restricted,12,0.016535107145461723,xavier,107.0
3824,2026-09-01 14:07:45,gate3b_restricted_search,341,universal_restricted,13,0.022446911961699983,xavier,113.0
3825,2026-09-01 14:07:46,gate3b_restricted_search,341,universal_restricted,14,0.02354874493860281,xavier,88.0
3826,2026-09-01 14:07:46,gate3b_restricted_search,344,reference,0,0.004430375245218269,xavier,309.0
3827,2026-09-01 14:07:46,gate3b_restricted_search,344,reference,1,0.0018662266976517971,orthogonal,340.0
3828,2026-09-01 14:07:46,gate3b_restricted_search,344,reference,2,0.07780155576901421,he,359.0
3829,2026-09-01 14:07:47,gate3b_restricted_search,344,reference,3,0.005059803874660437,xavier,309.0
3830,2026-09-01 14:07:47,gate3b_restricted_search,344,reference,4,0.00011498870747119459,orthogonal,1600.0
3831,2026-09-01 14:07:48,gate3b_restricted_search,344,reference,5,0.08626905220714905,xavier,622.0
3832,2026-09-01 14:07:48,gate3b_restricted_search,344,reference,6,0.00022637229697395497,orthogonal,1600.0
3833,2026-09-01 14:07:48,gate3b_restricted_search,344,reference,7,0.0036774346621052147,orthogonal,332.0
3834,2026-09-01 14:07:49,gate3b_restricted_search,344,reference,8,0.0023358825194833557,orthogonal,340.0
3835,2026-09-01 14:07:49,gate3b_restricted_search,344,reference,9,0.006859416411328701,he,290.0
3836,2026-09-01 14:07:49,gate3b_restricted_search,344,reference,10,0.019907506982928588,he,199.0
3837,2026-09-01 14:07:49,gate3b_restricted_search,344,reference,11,0.020814104803987817,he,214.0
3838,2026-09-01 14:07:49,gate3b_restricted_search,344,reference,12,0.021644937500336026,he,214.0
3839,2026-09-01 14:07:50,gate3b_restricted_search,344,reference,13,0.020527514539894275,he,214.0
3840,2026-09-01 14:07:50,gate3b_restricted_search,344,reference,14,0.021178889448851296,he,235.0
3841,2026-09-01 14:07:50,gate3b_restricted_search,344,reference,15,0.000694465168883101,he,1600.0
3842,2026-09-01 14:07:50,gate3b_restricted_search,344,reference,16,0.011599421468819674,he,116.0
3843,2026-09-01 14:07:50,gate3b_restricted_search,344,reference,17,0.010344633424502524,he,199.0
3844,2026-09-01 14:07:51,gate3b_restricted_search,344,reference,18,0.042140601439425406,he,271.0
3845,2026-09-01 14:07:51,gate3b_restricted_search,344,reference,19,0.0010503533449916396,he,1600.0
3846,2026-09-01 14:07:51,gate3b_restricted_search,344,reference,20,0.009000637129564174,xavier,199.0
3847,2026-09-01 14:07:51,gate3b_restricted_search,344,reference,21,0.010085275770314145,xavier,135.0
3848,2026-09-01 14:07:52,gate3b_restricted_search,344,reference,22,0.012748297863247264,xavier,135.0
3849,2026-09-01 14:07:52,gate3b_restricted_search,344,reference,23,0.012274887145087983,xavier,135.0
3850,2026-09-01 14:07:52,gate3b_restricted_search,344,reference,24,0.039727608479010926,xavier,210.0
3851,2026-09-01 14:07:52,gate3b_restricted_search,344,reference,25,0.04739479484695634,xavier,85.0
3852,2026-09-01 14:07:52,gate3b_restricted_search,344,reference,26,0.04901219036132475,xavier,85.0
3853,2026-09-01 14:07:52,gate3b_restricted_search,344,reference,27,0.04546310254982456,xavier,235.0
3854,2026-09-01 14:07:52,gate3b_restricted_search,344,reference,28,0.05329477019982073,xavier,255.0
3855,2026-09-01 14:07:53,gate3b_restricted_search,344,reference,29,0.08857589041047882,xavier,314.0
3856,2026-09-01 14:07:53,gate3b_restricted_search,344,reference,30,0.03275989209648539,xavier,260.0
3857,2026-09-01 14:07:53,gate3b_restricted_search,344,reference,31,0.013984605220302242,xavier,135.0
3858,2026-09-01 14:07:53,gate3b_restricted_search,344,reference,32,0.005716909971276433,xavier,276.0
3859,2026-09-01 14:07:53,gate3b_restricted_search,344,reference,33,0.0031214794851845947,xavier,340.0
3860,2026-09-01 14:07:54,gate3b_restricted_search,344,reference,34,0.06836363635089755,xavier,342.0
3861,2026-09-01 14:07:54,gate3b_restricted_search,344,reference,35,0.03412453997850935,xavier,255.0
